StartDate,EndDate,marktprijs
2024-01-28 16:00:00.0000000 +01:00,2024-01-28 17:00:00.0000000 +01:00,0.06629000000
2024-01-28 17:00:00.0000000 +01:00,2024-01-28 18:00:00.0000000 +01:00,0.07642000000
2024-01-28 18:00:00.0000000 +01:00,2024-01-28 19:00:00.0000000 +01:00,0.07470000000
2024-01-28 19:00:00.0000000 +01:00,2024-01-28 20:00:00.0000000 +01:00,0.07016000000
2024-01-28 20:00:00.0000000 +01:00,2024-01-28 21:00:00.0000000 +01:00,0.06861000000
2024-01-28 21:00:00.0000000 +01:00,2024-01-28 22:00:00.0000000 +01:00,0.05757000000
2024-01-28 22:00:00.0000000 +01:00,2024-01-28 23:00:00.0000000 +01:00,0.05966000000
2024-01-28 23:00:00.0000000 +01:00,2024-01-29 00:00:00.0000000 +01:00,0.05600000000
2024-01-29 00:00:00.0000000 +01:00,2024-01-29 01:00:00.0000000 +01:00,0.04997000000
2024-01-29 01:00:00.0000000 +01:00,2024-01-29 02:00:00.0000000 +01:00,0.04726000000
2024-01-29 02:00:00.0000000 +01:00,2024-01-29 03:00:00.0000000 +01:00,0.04812000000
2024-01-29 03:00:00.0000000 +01:00,2024-01-29 04:00:00.0000000 +01:00,0.04797000000
2024-01-29 04:00:00.0000000 +01:00,2024-01-29 05:00:00.0000000 +01:00,0.05158000000
2024-01-29 05:00:00.0000000 +01:00,2024-01-29 06:00:00.0000000 +01:00,0.06006000000
2024-01-29 06:00:00.0000000 +01:00,2024-01-29 07:00:00.0000000 +01:00,0.08015000000
2024-01-29 07:00:00.0000000 +01:00,2024-01-29 08:00:00.0000000 +01:00,0.09269000000
2024-01-29 08:00:00.0000000 +01:00,2024-01-29 09:00:00.0000000 +01:00,0.09920000000
2024-01-29 09:00:00.0000000 +01:00,2024-01-29 10:00:00.0000000 +01:00,0.08839000000
2024-01-29 10:00:00.0000000 +01:00,2024-01-29 11:00:00.0000000 +01:00,0.07890000000
2024-01-29 11:00:00.0000000 +01:00,2024-01-29 12:00:00.0000000 +01:00,0.07127000000
2024-01-29 12:00:00.0000000 +01:00,2024-01-29 13:00:00.0000000 +01:00,0.07024000000
2024-01-29 13:00:00.0000000 +01:00,2024-01-29 14:00:00.0000000 +01:00,0.07487000000
2024-01-29 14:00:00.0000000 +01:00,2024-01-29 15:00:00.0000000 +01:00,0.08199000000
2024-01-29 15:00:00.0000000 +01:00,2024-01-29 16:00:00.0000000 +01:00,0.09567000000
2024-01-29 16:00:00.0000000 +01:00,2024-01-29 17:00:00.0000000 +01:00,0.10479000000
2024-01-29 17:00:00.0000000 +01:00,2024-01-29 18:00:00.0000000 +01:00,0.12020000000
2024-01-29 18:00:00.0000000 +01:00,2024-01-29 19:00:00.0000000 +01:00,0.11592000000
2024-01-29 19:00:00.0000000 +01:00,2024-01-29 20:00:00.0000000 +01:00,0.10752000000
2024-01-29 20:00:00.0000000 +01:00,2024-01-29 21:00:00.0000000 +01:00,0.09095000000
2024-01-29 21:00:00.0000000 +01:00,2024-01-29 22:00:00.0000000 +01:00,0.08566000000
2024-01-29 22:00:00.0000000 +01:00,2024-01-29 23:00:00.0000000 +01:00,0.08325000000
2024-01-29 23:00:00.0000000 +01:00,2024-01-30 00:00:00.0000000 +01:00,0.08029000000
2024-01-30 00:00:00.0000000 +01:00,2024-01-30 01:00:00.0000000 +01:00,0.07194000000
2024-01-30 01:00:00.0000000 +01:00,2024-01-30 02:00:00.0000000 +01:00,0.06876000000
2024-01-30 02:00:00.0000000 +01:00,2024-01-30 03:00:00.0000000 +01:00,0.06937000000
2024-01-30 03:00:00.0000000 +01:00,2024-01-30 04:00:00.0000000 +01:00,0.06709000000
2024-01-30 04:00:00.0000000 +01:00,2024-01-30 05:00:00.0000000 +01:00,0.06663000000
2024-01-30 05:00:00.0000000 +01:00,2024-01-30 06:00:00.0000000 +01:00,0.06937000000
2024-01-30 06:00:00.0000000 +01:00,2024-01-30 07:00:00.0000000 +01:00,0.07861000000
2024-01-30 07:00:00.0000000 +01:00,2024-01-30 08:00:00.0000000 +01:00,0.09077000000
2024-01-30 08:00:00.0000000 +01:00,2024-01-30 09:00:00.0000000 +01:00,0.09594000000
2024-01-30 09:00:00.0000000 +01:00,2024-01-30 10:00:00.0000000 +01:00,0.08493000000
2024-01-30 10:00:00.0000000 +01:00,2024-01-30 11:00:00.0000000 +01:00,0.07715000000
2024-01-30 11:00:00.0000000 +01:00,2024-01-30 12:00:00.0000000 +01:00,0.07010000000
2024-01-30 12:00:00.0000000 +01:00,2024-01-30 13:00:00.0000000 +01:00,0.06810000000
2024-01-30 13:00:00.0000000 +01:00,2024-01-30 14:00:00.0000000 +01:00,0.06823000000
2024-01-30 14:00:00.0000000 +01:00,2024-01-30 15:00:00.0000000 +01:00,0.07193000000
2024-01-30 15:00:00.0000000 +01:00,2024-01-30 16:00:00.0000000 +01:00,0.07860000000
2024-01-30 16:00:00.0000000 +01:00,2024-01-30 17:00:00.0000000 +01:00,0.08197000000
2024-01-30 17:00:00.0000000 +01:00,2024-01-30 18:00:00.0000000 +01:00,0.08836000000
2024-01-30 18:00:00.0000000 +01:00,2024-01-30 19:00:00.0000000 +01:00,0.09938000000
2024-01-30 19:00:00.0000000 +01:00,2024-01-30 20:00:00.0000000 +01:00,0.11041000000
2024-01-30 20:00:00.0000000 +01:00,2024-01-30 21:00:00.0000000 +01:00,0.08990000000
2024-01-30 21:00:00.0000000 +01:00,2024-01-30 22:00:00.0000000 +01:00,0.08012000000
2024-01-30 22:00:00.0000000 +01:00,2024-01-30 23:00:00.0000000 +01:00,0.08245000000
2024-01-30 23:00:00.0000000 +01:00,2024-01-31 00:00:00.0000000 +01:00,0.07730000000
2024-01-31 00:00:00.0000000 +01:00,2024-01-31 01:00:00.0000000 +01:00,0.07890000000
2024-01-31 01:00:00.0000000 +01:00,2024-01-31 02:00:00.0000000 +01:00,0.07403000000
2024-01-31 02:00:00.0000000 +01:00,2024-01-31 03:00:00.0000000 +01:00,0.07089000000
2024-01-31 03:00:00.0000000 +01:00,2024-01-31 04:00:00.0000000 +01:00,0.06982000000
2024-01-31 04:00:00.0000000 +01:00,2024-01-31 05:00:00.0000000 +01:00,0.06917000000
2024-01-31 05:00:00.0000000 +01:00,2024-01-31 06:00:00.0000000 +01:00,0.07386000000
2024-01-31 06:00:00.0000000 +01:00,2024-01-31 07:00:00.0000000 +01:00,0.08477000000
2024-01-31 07:00:00.0000000 +01:00,2024-01-31 08:00:00.0000000 +01:00,0.10517000000
2024-01-31 08:00:00.0000000 +01:00,2024-01-31 09:00:00.0000000 +01:00,0.12000000000
2024-01-31 09:00:00.0000000 +01:00,2024-01-31 10:00:00.0000000 +01:00,0.09353000000
2024-01-31 10:00:00.0000000 +01:00,2024-01-31 11:00:00.0000000 +01:00,0.08298000000
2024-01-31 11:00:00.0000000 +01:00,2024-01-31 12:00:00.0000000 +01:00,0.07709000000
2024-01-31 12:00:00.0000000 +01:00,2024-01-31 13:00:00.0000000 +01:00,0.07491000000
2024-01-31 13:00:00.0000000 +01:00,2024-01-31 14:00:00.0000000 +01:00,0.06750000000
2024-01-31 14:00:00.0000000 +01:00,2024-01-31 15:00:00.0000000 +01:00,0.06680000000
2024-01-31 15:00:00.0000000 +01:00,2024-01-31 16:00:00.0000000 +01:00,0.07394000000
2024-01-31 16:00:00.0000000 +01:00,2024-01-31 17:00:00.0000000 +01:00,0.07855000000
2024-01-31 17:00:00.0000000 +01:00,2024-01-31 18:00:00.0000000 +01:00,0.08565000000
2024-01-31 18:00:00.0000000 +01:00,2024-01-31 19:00:00.0000000 +01:00,0.08550000000
2024-01-31 19:00:00.0000000 +01:00,2024-01-31 20:00:00.0000000 +01:00,0.06920000000
2024-01-31 20:00:00.0000000 +01:00,2024-01-31 21:00:00.0000000 +01:00,0.06278000000
2024-01-31 21:00:00.0000000 +01:00,2024-01-31 22:00:00.0000000 +01:00,0.05818000000
2024-01-31 22:00:00.0000000 +01:00,2024-01-31 23:00:00.0000000 +01:00,0.05400000000
2024-01-31 23:00:00.0000000 +01:00,2024-02-01 00:00:00.0000000 +01:00,0.04057000000
2024-02-01 00:00:00.0000000 +01:00,2024-02-01 01:00:00.0000000 +01:00,0.04800000000
2024-02-01 01:00:00.0000000 +01:00,2024-02-01 02:00:00.0000000 +01:00,0.04237000000
2024-02-01 02:00:00.0000000 +01:00,2024-02-01 03:00:00.0000000 +01:00,0.04304000000
2024-02-01 03:00:00.0000000 +01:00,2024-02-01 04:00:00.0000000 +01:00,0.04394000000
2024-02-01 04:00:00.0000000 +01:00,2024-02-01 05:00:00.0000000 +01:00,0.04763000000
2024-02-01 05:00:00.0000000 +01:00,2024-02-01 06:00:00.0000000 +01:00,0.05606000000
2024-02-01 06:00:00.0000000 +01:00,2024-02-01 07:00:00.0000000 +01:00,0.06920000000
2024-02-01 07:00:00.0000000 +01:00,2024-02-01 08:00:00.0000000 +01:00,0.08637000000
2024-02-01 08:00:00.0000000 +01:00,2024-02-01 09:00:00.0000000 +01:00,0.09976000000
2024-02-01 09:00:00.0000000 +01:00,2024-02-01 10:00:00.0000000 +01:00,0.09277000000
2024-02-01 10:00:00.0000000 +01:00,2024-02-01 11:00:00.0000000 +01:00,0.08371000000
2024-02-01 11:00:00.0000000 +01:00,2024-02-01 12:00:00.0000000 +01:00,0.07550000000
2024-02-01 12:00:00.0000000 +01:00,2024-02-01 13:00:00.0000000 +01:00,0.06760000000
2024-02-01 13:00:00.0000000 +01:00,2024-02-01 14:00:00.0000000 +01:00,0.05726000000
2024-02-01 14:00:00.0000000 +01:00,2024-02-01 15:00:00.0000000 +01:00,0.07120000000
2024-02-01 15:00:00.0000000 +01:00,2024-02-01 16:00:00.0000000 +01:00,0.08750000000
2024-02-01 16:00:00.0000000 +01:00,2024-02-01 17:00:00.0000000 +01:00,0.08400000000
2024-02-01 17:00:00.0000000 +01:00,2024-02-01 18:00:00.0000000 +01:00,0.11262000000
2024-02-01 18:00:00.0000000 +01:00,2024-02-01 19:00:00.0000000 +01:00,0.11300000000
2024-02-01 19:00:00.0000000 +01:00,2024-02-01 20:00:00.0000000 +01:00,0.09803000000
2024-02-01 20:00:00.0000000 +01:00,2024-02-01 21:00:00.0000000 +01:00,0.09081000000
2024-02-01 21:00:00.0000000 +01:00,2024-02-01 22:00:00.0000000 +01:00,0.08334000000
2024-02-01 22:00:00.0000000 +01:00,2024-02-01 23:00:00.0000000 +01:00,0.08191000000
2024-02-01 23:00:00.0000000 +01:00,2024-02-02 00:00:00.0000000 +01:00,0.07342000000
2024-02-02 00:00:00.0000000 +01:00,2024-02-02 01:00:00.0000000 +01:00,0.06432000000
2024-02-02 01:00:00.0000000 +01:00,2024-02-02 02:00:00.0000000 +01:00,0.05995000000
2024-02-02 02:00:00.0000000 +01:00,2024-02-02 03:00:00.0000000 +01:00,0.05800000000
2024-02-02 03:00:00.0000000 +01:00,2024-02-02 04:00:00.0000000 +01:00,0.05469000000
2024-02-02 04:00:00.0000000 +01:00,2024-02-02 05:00:00.0000000 +01:00,0.05314000000
2024-02-02 05:00:00.0000000 +01:00,2024-02-02 06:00:00.0000000 +01:00,0.05513000000
2024-02-02 06:00:00.0000000 +01:00,2024-02-02 07:00:00.0000000 +01:00,0.06649000000
2024-02-02 07:00:00.0000000 +01:00,2024-02-02 08:00:00.0000000 +01:00,0.07791000000
2024-02-02 08:00:00.0000000 +01:00,2024-02-02 09:00:00.0000000 +01:00,0.08961000000
2024-02-02 09:00:00.0000000 +01:00,2024-02-02 10:00:00.0000000 +01:00,0.08621000000
2024-02-02 10:00:00.0000000 +01:00,2024-02-02 11:00:00.0000000 +01:00,0.08080000000
2024-02-02 11:00:00.0000000 +01:00,2024-02-02 12:00:00.0000000 +01:00,0.07517000000
2024-02-02 12:00:00.0000000 +01:00,2024-02-02 13:00:00.0000000 +01:00,0.06489000000
2024-02-02 13:00:00.0000000 +01:00,2024-02-02 14:00:00.0000000 +01:00,0.06256000000
2024-02-02 14:00:00.0000000 +01:00,2024-02-02 15:00:00.0000000 +01:00,0.06370000000
2024-02-02 15:00:00.0000000 +01:00,2024-02-02 16:00:00.0000000 +01:00,0.06770000000
2024-02-02 16:00:00.0000000 +01:00,2024-02-02 17:00:00.0000000 +01:00,0.08000000000
2024-02-02 17:00:00.0000000 +01:00,2024-02-02 18:00:00.0000000 +01:00,0.08847000000
2024-02-02 18:00:00.0000000 +01:00,2024-02-02 19:00:00.0000000 +01:00,0.09997000000
2024-02-02 19:00:00.0000000 +01:00,2024-02-02 20:00:00.0000000 +01:00,0.08200000000
2024-02-02 20:00:00.0000000 +01:00,2024-02-02 21:00:00.0000000 +01:00,0.07330000000
2024-02-02 21:00:00.0000000 +01:00,2024-02-02 22:00:00.0000000 +01:00,0.07000000000
2024-02-02 22:00:00.0000000 +01:00,2024-02-02 23:00:00.0000000 +01:00,0.06315000000
2024-02-02 23:00:00.0000000 +01:00,2024-02-03 00:00:00.0000000 +01:00,0.05484000000
2024-02-03 00:00:00.0000000 +01:00,2024-02-03 01:00:00.0000000 +01:00,0.04968000000
2024-02-03 01:00:00.0000000 +01:00,2024-02-03 02:00:00.0000000 +01:00,0.04308000000
2024-02-03 02:00:00.0000000 +01:00,2024-02-03 03:00:00.0000000 +01:00,0.03490000000
2024-02-03 03:00:00.0000000 +01:00,2024-02-03 04:00:00.0000000 +01:00,0.01400000000
2024-02-03 04:00:00.0000000 +01:00,2024-02-03 05:00:00.0000000 +01:00,0.01098000000
2024-02-03 05:00:00.0000000 +01:00,2024-02-03 06:00:00.0000000 +01:00,0.01140000000
2024-02-03 06:00:00.0000000 +01:00,2024-02-03 07:00:00.0000000 +01:00,0.01648000000
2024-02-03 07:00:00.0000000 +01:00,2024-02-03 08:00:00.0000000 +01:00,0.03643000000
2024-02-03 08:00:00.0000000 +01:00,2024-02-03 09:00:00.0000000 +01:00,0.04691000000
2024-02-03 09:00:00.0000000 +01:00,2024-02-03 10:00:00.0000000 +01:00,0.06748000000
2024-02-03 10:00:00.0000000 +01:00,2024-02-03 11:00:00.0000000 +01:00,0.06600000000
2024-02-03 11:00:00.0000000 +01:00,2024-02-03 12:00:00.0000000 +01:00,0.05802000000
2024-02-03 12:00:00.0000000 +01:00,2024-02-03 13:00:00.0000000 +01:00,0.05100000000
2024-02-03 13:00:00.0000000 +01:00,2024-02-03 14:00:00.0000000 +01:00,0.04790000000
2024-02-03 14:00:00.0000000 +01:00,2024-02-03 15:00:00.0000000 +01:00,0.04253000000
2024-02-03 15:00:00.0000000 +01:00,2024-02-03 16:00:00.0000000 +01:00,0.04471000000
2024-02-03 16:00:00.0000000 +01:00,2024-02-03 17:00:00.0000000 +01:00,0.05058000000
2024-02-03 17:00:00.0000000 +01:00,2024-02-03 18:00:00.0000000 +01:00,0.06740000000
2024-02-03 18:00:00.0000000 +01:00,2024-02-03 19:00:00.0000000 +01:00,0.10600000000
2024-02-03 19:00:00.0000000 +01:00,2024-02-03 20:00:00.0000000 +01:00,0.09600000000
2024-02-03 20:00:00.0000000 +01:00,2024-02-03 21:00:00.0000000 +01:00,0.07245000000
2024-02-03 21:00:00.0000000 +01:00,2024-02-03 22:00:00.0000000 +01:00,0.06310000000
2024-02-03 22:00:00.0000000 +01:00,2024-02-03 23:00:00.0000000 +01:00,0.05141000000
2024-02-03 23:00:00.0000000 +01:00,2024-02-04 00:00:00.0000000 +01:00,0.04000000000
2024-02-04 00:00:00.0000000 +01:00,2024-02-04 01:00:00.0000000 +01:00,0.04250000000
2024-02-04 01:00:00.0000000 +01:00,2024-02-04 02:00:00.0000000 +01:00,0.03222000000
2024-02-04 02:00:00.0000000 +01:00,2024-02-04 03:00:00.0000000 +01:00,0.00690000000
2024-02-04 03:00:00.0000000 +01:00,2024-02-04 04:00:00.0000000 +01:00,0.00072000000
2024-02-04 04:00:00.0000000 +01:00,2024-02-04 05:00:00.0000000 +01:00,0.00000000000
2024-02-04 05:00:00.0000000 +01:00,2024-02-04 06:00:00.0000000 +01:00,0.00000000000
2024-02-04 06:00:00.0000000 +01:00,2024-02-04 07:00:00.0000000 +01:00,0.00000000000
2024-02-04 07:00:00.0000000 +01:00,2024-02-04 08:00:00.0000000 +01:00,0.00440000000
2024-02-04 08:00:00.0000000 +01:00,2024-02-04 09:00:00.0000000 +01:00,0.01188000000
2024-02-04 09:00:00.0000000 +01:00,2024-02-04 10:00:00.0000000 +01:00,0.02750000000
2024-02-04 10:00:00.0000000 +01:00,2024-02-04 11:00:00.0000000 +01:00,0.04000000000
2024-02-04 11:00:00.0000000 +01:00,2024-02-04 12:00:00.0000000 +01:00,0.02667000000
2024-02-04 12:00:00.0000000 +01:00,2024-02-04 13:00:00.0000000 +01:00,0.01979000000
2024-02-04 13:00:00.0000000 +01:00,2024-02-04 14:00:00.0000000 +01:00,0.00507000000
2024-02-04 14:00:00.0000000 +01:00,2024-02-04 15:00:00.0000000 +01:00,0.01400000000
2024-02-04 15:00:00.0000000 +01:00,2024-02-04 16:00:00.0000000 +01:00,0.03168000000
2024-02-04 16:00:00.0000000 +01:00,2024-02-04 17:00:00.0000000 +01:00,0.04120000000
2024-02-04 17:00:00.0000000 +01:00,2024-02-04 18:00:00.0000000 +01:00,0.06350000000
2024-02-04 18:00:00.0000000 +01:00,2024-02-04 19:00:00.0000000 +01:00,0.08581000000
2024-02-04 19:00:00.0000000 +01:00,2024-02-04 20:00:00.0000000 +01:00,0.07090000000
2024-02-04 20:00:00.0000000 +01:00,2024-02-04 21:00:00.0000000 +01:00,0.05360000000
2024-02-04 21:00:00.0000000 +01:00,2024-02-04 22:00:00.0000000 +01:00,0.05489000000
2024-02-04 22:00:00.0000000 +01:00,2024-02-04 23:00:00.0000000 +01:00,0.04974000000
2024-02-04 23:00:00.0000000 +01:00,2024-02-05 00:00:00.0000000 +01:00,0.03498000000
2024-02-05 00:00:00.0000000 +01:00,2024-02-05 01:00:00.0000000 +01:00,0.00163000000
2024-02-05 01:00:00.0000000 +01:00,2024-02-05 02:00:00.0000000 +01:00,0.00010000000
2024-02-05 02:00:00.0000000 +01:00,2024-02-05 03:00:00.0000000 +01:00,0.00010000000
2024-02-05 03:00:00.0000000 +01:00,2024-02-05 04:00:00.0000000 +01:00,0.00022000000
2024-02-05 04:00:00.0000000 +01:00,2024-02-05 05:00:00.0000000 +01:00,0.00008000000
2024-02-05 05:00:00.0000000 +01:00,2024-02-05 06:00:00.0000000 +01:00,0.00165000000
2024-02-05 06:00:00.0000000 +01:00,2024-02-05 07:00:00.0000000 +01:00,0.04123000000
2024-02-05 07:00:00.0000000 +01:00,2024-02-05 08:00:00.0000000 +01:00,0.08500000000
2024-02-05 08:00:00.0000000 +01:00,2024-02-05 09:00:00.0000000 +01:00,0.10660000000
2024-02-05 09:00:00.0000000 +01:00,2024-02-05 10:00:00.0000000 +01:00,0.07870000000
2024-02-05 10:00:00.0000000 +01:00,2024-02-05 11:00:00.0000000 +01:00,0.05520000000
2024-02-05 11:00:00.0000000 +01:00,2024-02-05 12:00:00.0000000 +01:00,0.04489000000
2024-02-05 12:00:00.0000000 +01:00,2024-02-05 13:00:00.0000000 +01:00,0.03480000000
2024-02-05 13:00:00.0000000 +01:00,2024-02-05 14:00:00.0000000 +01:00,0.04550000000
2024-02-05 14:00:00.0000000 +01:00,2024-02-05 15:00:00.0000000 +01:00,0.05400000000
2024-02-05 15:00:00.0000000 +01:00,2024-02-05 16:00:00.0000000 +01:00,0.05579000000
2024-02-05 16:00:00.0000000 +01:00,2024-02-05 17:00:00.0000000 +01:00,0.06500000000
2024-02-05 17:00:00.0000000 +01:00,2024-02-05 18:00:00.0000000 +01:00,0.08621000000
2024-02-05 18:00:00.0000000 +01:00,2024-02-05 19:00:00.0000000 +01:00,0.09755000000
2024-02-05 19:00:00.0000000 +01:00,2024-02-05 20:00:00.0000000 +01:00,0.08010000000
2024-02-05 20:00:00.0000000 +01:00,2024-02-05 21:00:00.0000000 +01:00,0.06996000000
2024-02-05 21:00:00.0000000 +01:00,2024-02-05 22:00:00.0000000 +01:00,0.05991000000
2024-02-05 22:00:00.0000000 +01:00,2024-02-05 23:00:00.0000000 +01:00,0.05604000000
2024-02-05 23:00:00.0000000 +01:00,2024-02-06 00:00:00.0000000 +01:00,0.04741000000
2024-02-06 00:00:00.0000000 +01:00,2024-02-06 01:00:00.0000000 +01:00,0.03546000000
2024-02-06 01:00:00.0000000 +01:00,2024-02-06 02:00:00.0000000 +01:00,0.02820000000
2024-02-06 02:00:00.0000000 +01:00,2024-02-06 03:00:00.0000000 +01:00,0.01000000000
2024-02-06 03:00:00.0000000 +01:00,2024-02-06 04:00:00.0000000 +01:00,0.00498000000
2024-02-06 04:00:00.0000000 +01:00,2024-02-06 05:00:00.0000000 +01:00,0.00311000000
2024-02-06 05:00:00.0000000 +01:00,2024-02-06 06:00:00.0000000 +01:00,0.02009000000
2024-02-06 06:00:00.0000000 +01:00,2024-02-06 07:00:00.0000000 +01:00,0.05000000000
2024-02-06 07:00:00.0000000 +01:00,2024-02-06 08:00:00.0000000 +01:00,0.06922000000
2024-02-06 08:00:00.0000000 +01:00,2024-02-06 09:00:00.0000000 +01:00,0.08820000000
2024-02-06 09:00:00.0000000 +01:00,2024-02-06 10:00:00.0000000 +01:00,0.08730000000
2024-02-06 10:00:00.0000000 +01:00,2024-02-06 11:00:00.0000000 +01:00,0.08710000000
2024-02-06 11:00:00.0000000 +01:00,2024-02-06 12:00:00.0000000 +01:00,0.07650000000
2024-02-06 12:00:00.0000000 +01:00,2024-02-06 13:00:00.0000000 +01:00,0.06490000000
2024-02-06 13:00:00.0000000 +01:00,2024-02-06 14:00:00.0000000 +01:00,0.05994000000
2024-02-06 14:00:00.0000000 +01:00,2024-02-06 15:00:00.0000000 +01:00,0.06386000000
2024-02-06 15:00:00.0000000 +01:00,2024-02-06 16:00:00.0000000 +01:00,0.06390000000
2024-02-06 16:00:00.0000000 +01:00,2024-02-06 17:00:00.0000000 +01:00,0.06470000000
2024-02-06 17:00:00.0000000 +01:00,2024-02-06 18:00:00.0000000 +01:00,0.08000000000
2024-02-06 18:00:00.0000000 +01:00,2024-02-06 19:00:00.0000000 +01:00,0.09926000000
2024-02-06 19:00:00.0000000 +01:00,2024-02-06 20:00:00.0000000 +01:00,0.09489000000
2024-02-06 20:00:00.0000000 +01:00,2024-02-06 21:00:00.0000000 +01:00,0.07100000000
2024-02-06 21:00:00.0000000 +01:00,2024-02-06 22:00:00.0000000 +01:00,0.06262000000
2024-02-06 22:00:00.0000000 +01:00,2024-02-06 23:00:00.0000000 +01:00,0.05711000000
2024-02-06 23:00:00.0000000 +01:00,2024-02-07 00:00:00.0000000 +01:00,0.05330000000
2024-02-07 00:00:00.0000000 +01:00,2024-02-07 01:00:00.0000000 +01:00,0.04117000000
2024-02-07 01:00:00.0000000 +01:00,2024-02-07 02:00:00.0000000 +01:00,0.04480000000
2024-02-07 02:00:00.0000000 +01:00,2024-02-07 03:00:00.0000000 +01:00,0.04990000000
2024-02-07 03:00:00.0000000 +01:00,2024-02-07 04:00:00.0000000 +01:00,0.06098000000
2024-02-07 04:00:00.0000000 +01:00,2024-02-07 05:00:00.0000000 +01:00,0.06100000000
2024-02-07 05:00:00.0000000 +01:00,2024-02-07 06:00:00.0000000 +01:00,0.06560000000
2024-02-07 06:00:00.0000000 +01:00,2024-02-07 07:00:00.0000000 +01:00,0.07590000000
2024-02-07 07:00:00.0000000 +01:00,2024-02-07 08:00:00.0000000 +01:00,0.08860000000
2024-02-07 08:00:00.0000000 +01:00,2024-02-07 09:00:00.0000000 +01:00,0.09490000000
2024-02-07 09:00:00.0000000 +01:00,2024-02-07 10:00:00.0000000 +01:00,0.09690000000
2024-02-07 10:00:00.0000000 +01:00,2024-02-07 11:00:00.0000000 +01:00,0.08188000000
2024-02-07 11:00:00.0000000 +01:00,2024-02-07 12:00:00.0000000 +01:00,0.07866000000
2024-02-07 12:00:00.0000000 +01:00,2024-02-07 13:00:00.0000000 +01:00,0.07500000000
2024-02-07 13:00:00.0000000 +01:00,2024-02-07 14:00:00.0000000 +01:00,0.07380000000
2024-02-07 14:00:00.0000000 +01:00,2024-02-07 15:00:00.0000000 +01:00,0.07538000000
2024-02-07 15:00:00.0000000 +01:00,2024-02-07 16:00:00.0000000 +01:00,0.08530000000
2024-02-07 16:00:00.0000000 +01:00,2024-02-07 17:00:00.0000000 +01:00,0.09303000000
2024-02-07 17:00:00.0000000 +01:00,2024-02-07 18:00:00.0000000 +01:00,0.11964000000
2024-02-07 18:00:00.0000000 +01:00,2024-02-07 19:00:00.0000000 +01:00,0.13580000000
2024-02-07 19:00:00.0000000 +01:00,2024-02-07 20:00:00.0000000 +01:00,0.11032000000
2024-02-07 20:00:00.0000000 +01:00,2024-02-07 21:00:00.0000000 +01:00,0.09800000000
2024-02-07 21:00:00.0000000 +01:00,2024-02-07 22:00:00.0000000 +01:00,0.08356000000
2024-02-07 22:00:00.0000000 +01:00,2024-02-07 23:00:00.0000000 +01:00,0.07901000000
2024-02-07 23:00:00.0000000 +01:00,2024-02-08 00:00:00.0000000 +01:00,0.07921000000
2024-02-08 00:00:00.0000000 +01:00,2024-02-08 01:00:00.0000000 +01:00,0.07370000000
2024-02-08 01:00:00.0000000 +01:00,2024-02-08 02:00:00.0000000 +01:00,0.07320000000
2024-02-08 02:00:00.0000000 +01:00,2024-02-08 03:00:00.0000000 +01:00,0.07215000000
2024-02-08 03:00:00.0000000 +01:00,2024-02-08 04:00:00.0000000 +01:00,0.06863000000
2024-02-08 04:00:00.0000000 +01:00,2024-02-08 05:00:00.0000000 +01:00,0.06669000000
2024-02-08 05:00:00.0000000 +01:00,2024-02-08 06:00:00.0000000 +01:00,0.07171000000
2024-02-08 06:00:00.0000000 +01:00,2024-02-08 07:00:00.0000000 +01:00,0.08206000000
2024-02-08 07:00:00.0000000 +01:00,2024-02-08 08:00:00.0000000 +01:00,0.10449000000
2024-02-08 08:00:00.0000000 +01:00,2024-02-08 09:00:00.0000000 +01:00,0.13191000000
2024-02-08 09:00:00.0000000 +01:00,2024-02-08 10:00:00.0000000 +01:00,0.11237000000
2024-02-08 10:00:00.0000000 +01:00,2024-02-08 11:00:00.0000000 +01:00,0.09802000000
2024-02-08 11:00:00.0000000 +01:00,2024-02-08 12:00:00.0000000 +01:00,0.08955000000
2024-02-08 12:00:00.0000000 +01:00,2024-02-08 13:00:00.0000000 +01:00,0.08401000000
2024-02-08 13:00:00.0000000 +01:00,2024-02-08 14:00:00.0000000 +01:00,0.08552000000
2024-02-08 14:00:00.0000000 +01:00,2024-02-08 15:00:00.0000000 +01:00,0.08332000000
2024-02-08 15:00:00.0000000 +01:00,2024-02-08 16:00:00.0000000 +01:00,0.08400000000
2024-02-08 16:00:00.0000000 +01:00,2024-02-08 17:00:00.0000000 +01:00,0.07681000000
2024-02-08 17:00:00.0000000 +01:00,2024-02-08 18:00:00.0000000 +01:00,0.07720000000
2024-02-08 18:00:00.0000000 +01:00,2024-02-08 19:00:00.0000000 +01:00,0.08400000000
2024-02-08 19:00:00.0000000 +01:00,2024-02-08 20:00:00.0000000 +01:00,0.08150000000
2024-02-08 20:00:00.0000000 +01:00,2024-02-08 21:00:00.0000000 +01:00,0.07757000000
2024-02-08 21:00:00.0000000 +01:00,2024-02-08 22:00:00.0000000 +01:00,0.07500000000
2024-02-08 22:00:00.0000000 +01:00,2024-02-08 23:00:00.0000000 +01:00,0.07082000000
2024-02-08 23:00:00.0000000 +01:00,2024-02-09 00:00:00.0000000 +01:00,0.06164000000
2024-02-09 00:00:00.0000000 +01:00,2024-02-09 01:00:00.0000000 +01:00,0.06036000000
2024-02-09 01:00:00.0000000 +01:00,2024-02-09 02:00:00.0000000 +01:00,0.05216000000
